                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1357,                0.16667,                      1,                 1.1249,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.1198,                0.16667,                      1,                 1.1369,              2.089e-05,              2.089e-05,              2.089e-05
                      3,                 1.1341,                0.16667,                      1,                 1.1456,             3.3933e-05,             3.3933e-05,             3.3933e-05
                      4,                 1.0785,                      0,                      1,                  1.153,             4.6269e-05,             4.6269e-05,             4.6269e-05
                      5,                 1.1207,                0.16667,                      1,                 1.1575,             5.7898e-05,             5.7898e-05,             5.7898e-05
                      6,                 1.0686,                0.16667,                      1,                 1.1556,             6.8821e-05,             6.8821e-05,             6.8821e-05
                      7,                 1.0131,                0.16667,                      1,                 1.1533,             7.9036e-05,             7.9036e-05,             7.9036e-05
                      8,                 1.0278,                0.16667,                      1,                 1.1469,             8.8545e-05,             8.8545e-05,             8.8545e-05
                      9,                 1.0167,                0.16667,                      1,                 1.1427,             9.7347e-05,             9.7347e-05,             9.7347e-05
                     10,                0.99509,                0.16667,                      1,                  1.138,             0.00010544,             0.00010544,             0.00010544
                     11,                0.94681,                0.16667,                      1,                 1.1312,             0.00011283,             0.00011283,             0.00011283
                     12,                0.95726,                0.16667,                      1,                 1.1259,             0.00011951,             0.00011951,             0.00011951
                     13,                0.93944,                0.16667,                      1,                 1.1202,             0.00012549,             0.00012549,             0.00012549
                     14,                0.94693,                0.16667,                      1,                 1.1108,             0.00013075,             0.00013075,             0.00013075
                     15,                0.88527,                0.33333,                      1,                 1.1001,             0.00013531,             0.00013531,             0.00013531
                     16,                 0.8915,                0.33333,                      1,                 1.0892,             0.00013917,             0.00013917,             0.00013917
                     17,                 0.8122,                0.33333,                      1,                 1.0776,             0.00014231,             0.00014231,             0.00014231
                     18,                0.86463,                0.66667,                      1,                 1.0661,             0.00014475,             0.00014475,             0.00014475
                     19,                0.81324,                0.66667,                      1,                 1.0547,             0.00014649,             0.00014649,             0.00014649
                     20,                 0.7964,                0.66667,                      1,                 1.0428,             0.00014751,             0.00014751,             0.00014751
                     21,                0.77134,                0.66667,                      1,                 1.0298,             0.00014783,             0.00014783,             0.00014783
                     22,                0.73514,                0.66667,                      1,                 1.0201,             0.00014745,             0.00014745,             0.00014745
                     23,                0.73343,                0.66667,                      1,                 1.0054,             0.00014635,             0.00014635,             0.00014635
                     24,                0.65947,                0.66667,                      1,                0.99889,             0.00014455,             0.00014455,             0.00014455
                     25,                0.74274,                0.66667,                      1,                0.99022,             0.00014204,             0.00014204,             0.00014204
                     26,                0.73729,                0.66667,                      1,                0.98174,             0.00013883,             0.00013883,             0.00013883
                     27,                 0.5912,                0.66667,                      1,                0.97216,             0.00013491,             0.00013491,             0.00013491
                     28,                 0.6005,                0.66667,                      1,                0.97216,             0.00013028,             0.00013028,             0.00013028
                     29,                0.65988,                0.66667,                      1,                0.95808,             0.00012494,             0.00012494,             0.00012494
                     30,                0.55983,                0.66667,                      1,                0.94781,              0.0001189,              0.0001189,              0.0001189
                     31,                0.56455,                0.66667,                      1,                0.94781,             0.00011215,             0.00011215,             0.00011215
                     32,                0.63944,                0.66667,                      1,                0.94143,              0.0001047,              0.0001047,              0.0001047
                     33,                0.60813,                0.66667,                      1,                0.92517,             9.6533e-05,             9.6533e-05,             9.6533e-05
                     34,                0.58059,                0.66667,                      1,                0.92517,             8.7663e-05,             8.7663e-05,             8.7663e-05
                     35,                0.47573,                0.83333,                      1,                 0.9189,             7.8087e-05,             7.8087e-05,             7.8087e-05
                     36,                0.53047,                0.66667,                      1,                 0.9222,             6.7803e-05,             6.7803e-05,             6.7803e-05
                     37,                0.53206,                0.66667,                      1,                 0.9222,             5.6813e-05,             5.6813e-05,             5.6813e-05
                     38,                0.65322,                0.66667,                      1,                 0.9128,             4.5116e-05,             4.5116e-05,             4.5116e-05
                     39,                0.59254,                0.66667,                      1,                0.91386,             3.2712e-05,             3.2712e-05,             3.2712e-05
                     40,                0.50884,                0.66667,                      1,                0.91386,             1.9601e-05,             1.9601e-05,             1.9601e-05
