                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4385,                  0.125,                      1,                 1.4072,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.3965,                  0.125,                      1,                 1.4082,              2.089e-05,              2.089e-05,              2.089e-05
                      3,                 1.4007,                   0.25,                      1,                 1.4023,             3.3933e-05,             3.3933e-05,             3.3933e-05
                      4,                 1.3917,                   0.25,                      1,                 1.3965,             4.6269e-05,             4.6269e-05,             4.6269e-05
                      5,                 1.3795,                   0.25,                      1,                 1.3887,             5.7898e-05,             5.7898e-05,             5.7898e-05
                      6,                 1.3333,                   0.25,                      1,                 1.3769,             6.8821e-05,             6.8821e-05,             6.8821e-05
                      7,                 1.1934,                   0.25,                      1,                 1.3633,             7.9036e-05,             7.9036e-05,             7.9036e-05
                      8,                  1.225,                  0.375,                      1,                 1.3467,             8.8545e-05,             8.8545e-05,             8.8545e-05
                      9,                 1.1305,                  0.375,                      1,                 1.3379,             9.7347e-05,             9.7347e-05,             9.7347e-05
                     10,                 1.1193,                  0.375,                      1,                 1.3272,             0.00010544,             0.00010544,             0.00010544
                     11,                 1.1298,                  0.375,                      1,                 1.3144,             0.00011283,             0.00011283,             0.00011283
                     12,                 1.1184,                    0.5,                      1,                 1.3027,             0.00011951,             0.00011951,             0.00011951
                     13,                 1.0021,                  0.625,                      1,                  1.291,             0.00012549,             0.00012549,             0.00012549
                     14,                 1.0316,                  0.625,                      1,                 1.2832,             0.00013075,             0.00013075,             0.00013075
                     15,                0.97911,                  0.625,                      1,                 1.2695,             0.00013531,             0.00013531,             0.00013531
                     16,                0.92747,                  0.625,                      1,                 1.2559,             0.00013917,             0.00013917,             0.00013917
                     17,                0.84743,                  0.875,                      1,                 1.2422,             0.00014231,             0.00014231,             0.00014231
                     18,                0.85989,                  0.875,                      1,                 1.2285,             0.00014475,             0.00014475,             0.00014475
                     19,                0.85047,                  0.875,                      1,                 1.2148,             0.00014649,             0.00014649,             0.00014649
                     20,                0.78761,                  0.875,                      1,                 1.1992,             0.00014751,             0.00014751,             0.00014751
                     21,                0.83613,                  0.875,                      1,                 1.1816,             0.00014783,             0.00014783,             0.00014783
                     22,                0.71428,                  0.875,                      1,                 1.1728,             0.00014745,             0.00014745,             0.00014745
                     23,                 0.7579,                  0.875,                      1,                 1.1602,             0.00014635,             0.00014635,             0.00014635
                     24,                0.69556,                  0.875,                      1,                 1.1533,             0.00014455,             0.00014455,             0.00014455
                     25,                0.62086,                  0.875,                      1,                 1.1445,             0.00014204,             0.00014204,             0.00014204
                     26,                0.64341,                  0.875,                      1,                 1.1348,             0.00013883,             0.00013883,             0.00013883
                     27,                0.63951,                   0.75,                      1,                 1.1289,             0.00013491,             0.00013491,             0.00013491
                     28,                0.59573,                   0.75,                      1,                 1.1289,             0.00013028,             0.00013028,             0.00013028
                     29,                0.55728,                   0.75,                      1,                 1.1201,             0.00012494,             0.00012494,             0.00012494
                     30,                0.59258,                   0.75,                      1,                 1.1123,              0.0001189,              0.0001189,              0.0001189
                     31,                0.67454,                   0.75,                      1,                 1.1123,             0.00011215,             0.00011215,             0.00011215
                     32,                0.52033,                   0.75,                      1,                 1.1055,              0.0001047,              0.0001047,              0.0001047
                     33,                0.56573,                   0.75,                      1,                 1.0977,             9.6533e-05,             9.6533e-05,             9.6533e-05
                     34,                 0.4797,                   0.75,                      1,                 1.0977,             8.7663e-05,             8.7663e-05,             8.7663e-05
                     35,                0.50575,                   0.75,                      1,                 1.0986,             7.8087e-05,             7.8087e-05,             7.8087e-05
                     36,                0.52101,                   0.75,                      1,                 1.0957,             6.7803e-05,             6.7803e-05,             6.7803e-05
                     37,                 0.4762,                   0.75,                      1,                 1.0957,             5.6813e-05,             5.6813e-05,             5.6813e-05
                     38,                0.51966,                   0.75,                      1,                 1.0967,             4.5116e-05,             4.5116e-05,             4.5116e-05
                     39,                0.45411,                   0.75,                      1,                 1.0938,             3.2712e-05,             3.2712e-05,             3.2712e-05
                     40,                0.44058,                   0.75,                      1,                 1.0938,             1.9601e-05,             1.9601e-05,             1.9601e-05
