                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.89038,                   0.75,                      1,                 1.2519,              0.0002171,              0.0002171,              0.0002171
                     20,                0.93833,                   0.75,                      1,                 1.2412,             0.00022608,             0.00022608,             0.00022608
                     21,                0.94904,                   0.75,                      1,                 1.2256,             0.00023478,             0.00023478,             0.00023478
                     22,                0.79208,                   0.75,                      1,                 1.2109,             0.00024319,             0.00024319,             0.00024319
                     23,                0.86426,                   0.75,                      1,                 1.1973,             0.00025132,             0.00025132,             0.00025132
                     24,                0.67384,                   0.75,                      1,                 1.1836,             0.00025917,             0.00025917,             0.00025917
                     25,                0.63053,                   0.75,                      1,                  1.168,             0.00026673,             0.00026673,             0.00026673
                     26,                0.69376,                   0.75,                      1,                 1.1553,             0.00027402,             0.00027402,             0.00027402
                     27,                0.60728,                   0.75,                      1,                 1.1426,             0.00028101,             0.00028101,             0.00028101
                     28,                0.64013,                   0.75,                      1,                 1.1426,             0.00028773,             0.00028773,             0.00028773
                     29,                0.61109,                  0.875,                      1,                 1.1191,             0.00029417,             0.00029417,             0.00029417
                     30,                0.58562,                  0.875,                      1,                 1.0986,             0.00030032,             0.00030032,             0.00030032
                     31,                 0.4776,                  0.875,                      1,                 1.0986,             0.00030618,             0.00030618,             0.00030618
                     32,                 0.4941,                  0.875,                      1,                 1.0732,             0.00031177,             0.00031177,             0.00031177
                     33,                0.49735,                      1,                      1,                 1.0439,             0.00031707,             0.00031707,             0.00031707
                     34,                0.37602,                      1,                      1,                 1.0439,             0.00032209,             0.00032209,             0.00032209
                     35,                0.40929,                      1,                      1,                 1.0156,             0.00032683,             0.00032683,             0.00032683
                     36,                0.30642,                      1,                      1,                  1.001,             0.00033129,             0.00033129,             0.00033129
                     37,                0.32514,                      1,                      1,                  1.001,             0.00033546,             0.00033546,             0.00033546
                     38,                0.35446,                      1,                      1,                0.97607,             0.00033935,             0.00033935,             0.00033935
                     39,                 0.4726,                      1,                      1,                0.95752,             0.00034295,             0.00034295,             0.00034295
                     40,                0.32347,                      1,                      1,                0.95752,             0.00034628,             0.00034628,             0.00034628
                     41,                0.22955,                      1,                      1,                0.94287,             0.00034932,             0.00034932,             0.00034932
                     42,                0.21286,                      1,                      1,                0.92871,             0.00035208,             0.00035208,             0.00035208
                     43,                0.28553,                      1,                      1,                0.92871,             0.00035455,             0.00035455,             0.00035455
                     44,                0.16374,                      1,                      1,                 0.9292,             0.00035674,             0.00035674,             0.00035674
                     45,                0.18115,                      1,                      1,                 0.9292,             0.00035865,             0.00035865,             0.00035865
                     46,                0.20508,                      1,                      1,                0.91699,             0.00036028,             0.00036028,             0.00036028
                     47,                0.26851,                      1,                      1,                0.91699,             0.00036163,             0.00036163,             0.00036163
                     48,                0.23047,                      1,                      1,                0.91797,             0.00036269,             0.00036269,             0.00036269
                     49,                0.12995,                      1,                      1,                0.91797,             0.00036347,             0.00036347,             0.00036347
                     50,                0.23842,                  0.875,                      1,                0.92676,             0.00036396,             0.00036396,             0.00036396
                     51,                0.11332,                  0.875,                      1,                0.92676,             0.00036057,             0.00036057,             0.00036057
                     52,                  0.243,                  0.875,                      1,                0.92334,              0.0003535,              0.0003535,              0.0003535
                     53,                0.14954,                  0.875,                      1,                0.92334,             0.00034643,             0.00034643,             0.00034643
                     54,                0.14599,                  0.875,                      1,                0.93701,             0.00033936,             0.00033936,             0.00033936
                     55,                0.16204,                  0.875,                      1,                0.93701,              0.0003323,              0.0003323,              0.0003323
                     56,                0.18073,                  0.875,                      1,                 0.9502,             0.00032523,             0.00032523,             0.00032523
                     57,                 0.2415,                  0.875,                      1,                 0.9502,             0.00031816,             0.00031816,             0.00031816
                     58,                0.16213,                  0.875,                      1,                0.95801,             0.00031109,             0.00031109,             0.00031109
                     59,                 0.1803,                  0.875,                      1,                0.95801,             0.00030402,             0.00030402,             0.00030402
                     60,                0.18158,                  0.875,                      1,                0.95752,             0.00029695,             0.00029695,             0.00029695
                     61,                 0.0913,                  0.875,                      1,                0.95752,             0.00028988,             0.00028988,             0.00028988
                     62,                0.14218,                  0.875,                      1,                0.95801,             0.00028282,             0.00028282,             0.00028282
                     63,                0.20854,                  0.875,                      1,                0.95801,             0.00027575,             0.00027575,             0.00027575
                     64,                0.04602,                  0.875,                      1,                0.95557,             0.00026868,             0.00026868,             0.00026868
                     65,                0.06402,                  0.875,                      1,                0.95557,             0.00026161,             0.00026161,             0.00026161
                     66,                0.11968,                  0.875,                      1,                0.93799,             0.00025454,             0.00025454,             0.00025454
                     67,                0.13063,                  0.875,                      1,                0.93799,             0.00024747,             0.00024747,             0.00024747
                     68,                0.05792,                  0.875,                      1,                0.92969,              0.0002404,              0.0002404,              0.0002404
                     69,                0.13039,                  0.875,                      1,                0.92969,             0.00023334,             0.00023334,             0.00023334
                     70,                 0.1503,                  0.875,                      1,                0.92432,             0.00022627,             0.00022627,             0.00022627
                     71,                0.14127,                  0.875,                      1,                0.92432,              0.0002192,              0.0002192,              0.0002192
                     72,                0.20897,                  0.875,                      1,                0.91016,             0.00021213,             0.00021213,             0.00021213
                     73,                0.10937,                  0.875,                      1,                0.91016,             0.00020506,             0.00020506,             0.00020506
                     74,                0.16227,                  0.875,                      1,                0.90674,             0.00019799,             0.00019799,             0.00019799
                     75,                0.18256,                  0.875,                      1,                0.90674,             0.00019092,             0.00019092,             0.00019092
                     76,                0.13441,                  0.875,                      1,                 0.9043,             0.00018385,             0.00018385,             0.00018385
                     77,                0.05836,                  0.875,                      1,                 0.9043,             0.00017679,             0.00017679,             0.00017679
                     78,                0.05156,                  0.875,                      1,                0.91016,             0.00016972,             0.00016972,             0.00016972
                     79,                0.17061,                  0.875,                      1,                0.91016,             0.00016265,             0.00016265,             0.00016265
                     80,                  0.133,                  0.875,                      1,                0.91309,             0.00015558,             0.00015558,             0.00015558
                     81,                0.10211,                  0.875,                      1,                0.91309,             0.00014851,             0.00014851,             0.00014851
                     82,                0.09181,                  0.875,                      1,                0.90234,             0.00014144,             0.00014144,             0.00014144
                     83,                0.08199,                  0.875,                      1,                0.90234,             0.00013437,             0.00013437,             0.00013437
                     84,                0.05755,                  0.875,                      1,                0.89941,             0.00012731,             0.00012731,             0.00012731
                     85,                0.14328,                  0.875,                      1,                0.89941,             0.00012024,             0.00012024,             0.00012024
                     86,                0.03576,                  0.875,                      1,                0.90186,             0.00011317,             0.00011317,             0.00011317
                     87,                0.03921,                  0.875,                      1,                0.90186,              0.0001061,              0.0001061,              0.0001061
                     88,                0.08987,                  0.875,                      1,                0.89941,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.11297,                  0.875,                      1,                0.89941,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.08686,                  0.875,                      1,                0.90527,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.04728,                  0.875,                      1,                0.90527,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.13583,                  0.875,                      1,                0.90869,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.05631,                  0.875,                      1,                0.90869,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.09046,                  0.875,                      1,                0.90088,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.21472,                  0.875,                      1,                0.90088,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.03703,                  0.875,                      1,                0.89844,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                 0.0194,                  0.875,                      1,                0.89844,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.01708,                  0.875,                      1,                0.89355,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                 0.0404,                  0.875,                      1,                0.89355,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.03821,                  0.875,                      1,                0.89648,             1.4209e-05,             1.4209e-05,             1.4209e-05
