                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3921,                    0.5,                      1,                 1.3623,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.4022,                    0.5,                      1,                 1.3603,             2.1067e-05,             2.1067e-05,             2.1067e-05
                      3,                 1.3808,                    0.5,                      1,                 1.3603,             3.4522e-05,             3.4522e-05,             3.4522e-05
                      4,                 1.3766,                    0.5,                      1,                 1.3613,             4.7506e-05,             4.7506e-05,             4.7506e-05
                      5,                 1.3731,                  0.625,                      1,                 1.3603,             6.0019e-05,             6.0019e-05,             6.0019e-05
                      6,                 1.2973,                  0.625,                      1,                 1.3574,              7.206e-05,              7.206e-05,              7.206e-05
                      7,                 1.2227,                  0.625,                      1,                 1.3516,             8.3631e-05,             8.3631e-05,             8.3631e-05
                      8,                 1.1962,                  0.625,                      1,                 1.3447,              9.473e-05,              9.473e-05,              9.473e-05
                      9,                 1.1416,                  0.625,                      1,                 1.3408,             0.00010536,             0.00010536,             0.00010536
                     10,                 1.0918,                  0.625,                      1,                  1.335,             0.00011551,             0.00011551,             0.00011551
                     11,                 1.0437,                  0.625,                      1,                 1.3272,              0.0001252,              0.0001252,              0.0001252
                     12,                 1.0185,                   0.75,                      1,                 1.3193,             0.00013441,             0.00013441,             0.00013441
                     13,                 1.0076,                   0.75,                      1,                 1.3106,             0.00014316,             0.00014316,             0.00014316
                     14,                0.97568,                   0.75,                      1,                 1.2978,             0.00015143,             0.00015143,             0.00015143
                     15,                0.96314,                   0.75,                      1,                 1.2842,             0.00015923,             0.00015923,             0.00015923
                     16,                0.88708,                   0.75,                      1,                 1.2695,             0.00016656,             0.00016656,             0.00016656
                     17,                0.73138,                  0.625,                      1,                 1.2559,             0.00017342,             0.00017342,             0.00017342
                     18,                0.68776,                   0.75,                      1,                 1.2412,              0.0001798,              0.0001798,              0.0001798
                     19,                0.67498,                   0.75,                      1,                 1.2256,             0.00018572,             0.00018572,             0.00018572
                     20,                0.59941,                   0.75,                      1,                  1.208,             0.00019116,             0.00019116,             0.00019116
                     21,                0.63008,                  0.875,                      1,                 1.1875,             0.00019614,             0.00019614,             0.00019614
                     22,                 0.6054,                  0.875,                      1,                 1.1728,             0.00020064,             0.00020064,             0.00020064
                     23,                0.56008,                  0.875,                      1,                 1.1592,             0.00020467,             0.00020467,             0.00020467
                     24,                0.49065,                  0.875,                      1,                 1.1475,             0.00020823,             0.00020823,             0.00020823
                     25,                0.41935,                  0.875,                      1,                 1.1299,             0.00021132,             0.00021132,             0.00021132
                     26,                0.37288,                  0.875,                      1,                 1.1162,             0.00021393,             0.00021393,             0.00021393
                     27,                0.32899,                  0.875,                      1,                 1.1025,             0.00021608,             0.00021608,             0.00021608
                     28,                0.36831,                  0.875,                      1,                 1.1025,             0.00021775,             0.00021775,             0.00021775
                     29,                0.26929,                  0.875,                      1,                 1.0918,             0.00021896,             0.00021896,             0.00021896
                     30,                0.27978,                  0.875,                      1,                 1.0762,             0.00021969,             0.00021969,             0.00021969
                     31,                0.29747,                  0.875,                      1,                 1.0762,             0.00021995,             0.00021995,             0.00021995
                     32,                0.22343,                  0.875,                      1,                 1.0606,             0.00021974,             0.00021974,             0.00021974
