                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3921,                    0.5,                      1,                 1.3623,               7.14e-06,               7.14e-06,               7.14e-06
                      2,                 1.4022,                    0.5,                      1,                 1.3603,             2.1208e-05,             2.1208e-05,             2.1208e-05
                      3,                 1.3807,                    0.5,                      1,                 1.3603,             3.4993e-05,             3.4993e-05,             3.4993e-05
                      4,                 1.3762,                    0.5,                      1,                 1.3613,             4.8496e-05,             4.8496e-05,             4.8496e-05
                      5,                 1.3721,                  0.625,                      1,                 1.3603,             6.1715e-05,             6.1715e-05,             6.1715e-05
                      6,                 1.2951,                  0.625,                      1,                 1.3574,             7.4652e-05,             7.4652e-05,             7.4652e-05
                      7,                 1.2189,                  0.625,                      1,                 1.3516,             8.7306e-05,             8.7306e-05,             8.7306e-05
                      8,                 1.1906,                  0.625,                      1,                 1.3438,             9.9678e-05,             9.9678e-05,             9.9678e-05
                      9,                 1.1332,                  0.625,                      1,                 1.3398,             0.00011177,             0.00011177,             0.00011177
                     10,                 1.0816,                  0.625,                      1,                  1.334,             0.00012357,             0.00012357,             0.00012357
                     11,                   1.03,                  0.625,                      1,                 1.3252,              0.0001351,              0.0001351,              0.0001351
                     12,                 1.0021,                   0.75,                      1,                 1.3164,             0.00014634,             0.00014634,             0.00014634
                     13,                0.98854,                   0.75,                      1,                 1.3066,             0.00015729,             0.00015729,             0.00015729
                     14,                0.95345,                   0.75,                      1,                  1.293,             0.00016797,             0.00016797,             0.00016797
                     15,                0.93627,                   0.75,                      1,                 1.2773,             0.00017836,             0.00017836,             0.00017836
                     16,                0.85647,                   0.75,                      1,                 1.2607,             0.00018847,             0.00018847,             0.00018847
                     17,                0.69602,                   0.75,                      1,                 1.2461,              0.0001983,              0.0001983,              0.0001983
                     18,                0.64387,                   0.75,                      1,                 1.2285,             0.00020784,             0.00020784,             0.00020784
                     19,                0.62623,                   0.75,                      1,                  1.209,              0.0002171,              0.0002171,              0.0002171
                     20,                0.54678,                   0.75,                      1,                 1.1894,             0.00022608,             0.00022608,             0.00022608
                     21,                0.57464,                  0.875,                      1,                  1.167,             0.00023478,             0.00023478,             0.00023478
                     22,                0.53933,                  0.875,                      1,                 1.1504,             0.00024319,             0.00024319,             0.00024319
                     23,                0.49356,                  0.875,                      1,                 1.1338,             0.00025132,             0.00025132,             0.00025132
                     24,                0.42123,                  0.875,                      1,                 1.1182,             0.00025917,             0.00025917,             0.00025917
                     25,                0.34904,                  0.875,                      1,                 1.0977,             0.00026673,             0.00026673,             0.00026673
                     26,                0.29859,                  0.875,                      1,                 1.0811,             0.00027402,             0.00027402,             0.00027402
                     27,                0.25461,                  0.875,                      1,                 1.0644,             0.00028101,             0.00028101,             0.00028101
                     28,                0.30028,                  0.875,                      1,                 1.0644,             0.00028773,             0.00028773,             0.00028773
                     29,                0.20388,                  0.875,                      1,                 1.0518,             0.00029417,             0.00029417,             0.00029417
                     30,                0.21562,                  0.875,                      1,                 1.0352,             0.00030032,             0.00030032,             0.00030032
                     31,                 0.2276,                  0.875,                      1,                 1.0352,             0.00030618,             0.00030618,             0.00030618
                     32,                0.15736,                  0.875,                      1,                 1.0176,             0.00031177,             0.00031177,             0.00031177
                     33,                0.13347,                  0.875,                      1,                 1.0068,             0.00031707,             0.00031707,             0.00031707
                     34,                0.16402,                  0.875,                      1,                 1.0068,             0.00032209,             0.00032209,             0.00032209
                     35,                0.10714,                  0.875,                      1,                0.99219,             0.00032683,             0.00032683,             0.00032683
                     36,                0.10839,                  0.875,                      1,                0.99023,             0.00033129,             0.00033129,             0.00033129
